search URL:,https://patents.google.com/?q=%28Artificial+Intelligence%29&oq=Artificial+Intelligence,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9
US-5286960-A,Method of programmable digitization and bar code scanning apparatus employing same ,"Welch Allyn, Inc.","Andrew Longacre, Jr., Charles M. Hammond, Jr., William H. Havens, John M. Pidhirny",1991-11-04,1991-11-04,1994-02-15,1994-02-15,https://patents.google.com/patent/US5286960A/en,https://patentimages.storage.googleapis.com/b5/91/9f/a15758f01923b1/US5286960-drawings-page-2.png
US-7707027-B2,Identification and rejection of meaningless input during natural language classification ,"Nuance Communications, Inc.","Rajesh Balchandran, Linda Boyer",2006-04-13,2006-04-13,2010-04-27,2010-04-27,https://patents.google.com/patent/US7707027B2/en,https://patentimages.storage.googleapis.com/65/57/05/e31c4eabcdf53e/US07707027-20100427-D00000.png
US-5949052-A,Object sensor system for stationary position optical reader ,"Welch Allyn, Inc.","Andrew Longacre, Jr., Robert M. Hussey",1997-10-17,1997-10-17,1999-09-07,1999-09-07,https://patents.google.com/patent/US5949052A/en,https://patentimages.storage.googleapis.com/01/b3/48/742f9433dcc5f9/US5949052-drawings-page-2.png
US-5634084-A,Abbreviation and acronym/initialism expansion procedures for a text to speech reader ,Centigram Communications Corporation,"Bathsheba J. Malsheen, Gabriel F. Groner, Sandra F. Disner",1995-01-20,1995-01-20,1997-05-27,1997-05-27,https://patents.google.com/patent/US5634084A/en,https://patentimages.storage.googleapis.com/4c/fd/79/da1096c4e597a0/US5634084-drawings-page-2.png
US-8209183-B1,"Systems and methods for correction of text from different input types, sources, and contexts ",Google Inc.,"Nirmal Patel, Thad Starner, Josh Weaver",2011-07-07,2011-07-07,2012-06-26,2012-06-26,https://patents.google.com/patent/US8209183B1/en,https://patentimages.storage.googleapis.com/4b/03/e1/e8724de2776152/US08209183-20120626-D00000.png
US-6282507-B1,Method and apparatus for interactive source language expression recognition and alternative hypothesis presentation and selection ,"Sony Corporation, Sony Electronics, Inc.","Keiko Horiguchi, Alexander M. Franz",1999-01-29,1999-01-29,2001-08-28,2001-08-28,https://patents.google.com/patent/US6282507B1/en,https://patentimages.storage.googleapis.com/9d/b5/3a/64b47cbc0ab2d0/US6282507-drawings-page-3.png
US-5382779-A,Shelf price label verification apparatus and method ,Digicomp Research Corporation,Om P. Gupta,1993-05-07,1993-05-07,1995-01-17,1995-01-17,https://patents.google.com/patent/US5382779A/en,https://patentimages.storage.googleapis.com/91/27/77/7db9d7f82745d1/US5382779-drawings-page-2.png
US-8583416-B2,Robust information extraction from utterances ,"Fluential, Llc","Jun Huang, Yookyung Kim, Youssef Billawala, Farzad Ehsani, Demitrios Master",2007-12-27,2007-12-27,2013-11-12,2013-11-12,https://patents.google.com/patent/US8583416B2/en,https://patentimages.storage.googleapis.com/82/0c/1c/35afa049059fe3/US08583416-20131112-D00000.png
US-4903305-A,Method for representing word models for use in speech recognition ,"Dragon Systems, Inc.","Laurence Gillick, Dean Sturtevant, Robert S. Roth, James K. Baker, Janet M. Baker",1986-05-12,1989-03-23,1990-02-20,1990-02-20,https://patents.google.com/patent/US4903305A/en,https://patentimages.storage.googleapis.com/d3/9f/70/b02bb4c97a3a28/US4903305-drawings-page-2.png
US-2002082077-A1,Interactive video game system with characters that evolve physical and cognitive traits ,"Johnson Douglas R., Fogel David B., Hays Timothy J., Lang Thomas P.","Douglas Johnson, David Fogel, Timothy Hays, Thomas Lang",2000-12-26,2000-12-26,2002-06-27,,https://patents.google.com/patent/US20020082077A1/en,https://patentimages.storage.googleapis.com/66/45/0c/be7955be498501/US20020082077A1-20020627-D00000.png
US-7269664-B2,Network portal system and methods ,"Sun Microsystems, Inc.","Matthias Hütsch, Ralf Hofmann, Kai Sommerfeld",2000-01-14,2001-01-12,2007-09-11,2007-09-11,https://patents.google.com/patent/US7269664B2/en,https://patentimages.storage.googleapis.com/0e/59/e1/8e6bb4a49893a3/US07269664-20070911-D00000.png
US-5841121-A,Hand-held optically readable character set reader having automatic focus control for operation over a range of distances ,Norand Technology Corporation,Steven E. Koenck,1988-08-31,1996-11-19,1998-11-24,1998-11-24,https://patents.google.com/patent/US5841121A/en,https://patentimages.storage.googleapis.com/0f/00/72/ff7f6ba4aa45a0/US5841121-drawings-page-2.png
US-2020153535-A1,Reinforcement learning based cognitive anti-jamming communications system and method ,Bluecom Systems and Consulting LLC,"Sudharman Jayaweera Kankanamge, Christos Christodoulou",2018-11-09,2018-11-09,2020-05-14,,https://patents.google.com/patent/US20200153535A1/en,https://patentimages.storage.googleapis.com/1c/99/55/ba108c2f5b5c12/US20200153535A1-20200514-D00000.png
US-7880730-B2,Keyboard system with automatic correction ,"Tegic Communications, Inc.","B. Alex Robinson, Michael R. Longe, David Jon Kay, Gordon Robert Waddell",1999-05-27,2007-09-11,2011-02-01,2011-02-01,https://patents.google.com/patent/US7880730B2/en,https://patentimages.storage.googleapis.com/24/8a/8a/4ca7278901148f/US07880730-20110201-D00000.png
US-5611000-A,Spline-based image registration ,Digital Equipment Corporation,"Richard S. Szeliski, James M. Coughlan",1994-02-22,1996-01-16,1997-03-11,1997-03-11,https://patents.google.com/patent/US5611000A/en,https://patentimages.storage.googleapis.com/8f/5a/a6/90bbe9c6e576c1/US5611000-drawings-page-2.png
US-2005165607-A1,System and method to disambiguate and clarify user intention in a spoken dialog system ,At&T Corp.,"Giuseppe Di Fabbrizio, Charles Lewis",2004-01-22,2004-01-22,2005-07-28,,https://patents.google.com/patent/US20050165607A1/en,https://patentimages.storage.googleapis.com/22/9a/cb/bf8f4616d21d5f/US20050165607A1-20050728-D00000.png
US-6108640-A,"System for calculating occasion dates and converting between different calendar systems, and intelligent agent for using same ",Slotznick; Benjamin,Benjamin Slotznick,1997-01-14,1998-01-13,2000-08-22,2000-08-22,https://patents.google.com/patent/US6108640A/en,https://patentimages.storage.googleapis.com/b8/02/65/10ef5501cf0969/US6108640-drawings-page-3.png
US-5987401-A,Language translation for real-time text-based conversations ,"Apple Computer, Inc.",John R. Trudeau,1995-12-08,1995-12-08,1999-11-16,1999-11-16,https://patents.google.com/patent/US5987401A/en,https://patentimages.storage.googleapis.com/7b/a4/99/766f98cb1657de/US5987401-drawings-page-2.png
US-4955379-A,Motion artefact rejection system for pulse oximeters ,National Research Development Corporation,Peter R. Hall,1987-08-14,1988-08-08,1990-09-11,1990-09-11,https://patents.google.com/patent/US4955379A/en,https://patentimages.storage.googleapis.com/cc/88/7c/3be24601ef7e7c/US4955379-drawings-page-2.png
US-7952464-B2,Configurable RFID tag with protocol and band selection ,Intermec Ip Corp.,"Pavel Nikitin, Venkata Kodukula, For Sander Lam",2006-10-05,2006-10-05,2011-05-31,2011-05-31,https://patents.google.com/patent/US7952464B2/en,https://patentimages.storage.googleapis.com/50/99/b7/abf514e20c21d8/US07952464-20110531-D00000.png
US-7734461-B2,Apparatus for providing voice dialogue service and method of operating the same ,"Samsung Electronics Co., Ltd","Byung Kwan Kwak, Jeong Mi Cho, In Ho Kang",2006-03-03,2006-08-28,2010-06-08,2010-06-08,https://patents.google.com/patent/US7734461B2/en,https://patentimages.storage.googleapis.com/4f/0a/60/0477edc603611c/US07734461-20100608-D00000.png
US-5679943-A,"Hand-held terminal with display screens, interactive screens, magnetic credit card readers, scanners, printers and handlers ",Norand Corporation,"Darald R. Schultz, Steven E. Koenck, Jon Rasmussen, John K. Rohde",1989-04-28,1995-06-07,1997-10-21,1997-10-21,https://patents.google.com/patent/US5679943A/en,https://patentimages.storage.googleapis.com/02/ae/91/8688b1fe67d47e/US5679943-drawings-page-2.png
US-7840400-B2,Dynamic natural language understanding ,"Intelligate, Ltd.","Ofer Lavi, Gadiel Auerbach, Eldad Persky",2001-03-13,2006-11-21,2010-11-23,2010-11-23,https://patents.google.com/patent/US7840400B2/en,https://patentimages.storage.googleapis.com/47/83/ed/02d6de6e020ee4/US07840400-20101123-D00000.png
US-5267155-A,Apparatus and method for computer-assisted document generation ,"Medical Documenting Systems, Inc.","Ken Buchanan, John A. Dowdle",1989-10-16,1992-03-06,1993-11-30,1993-11-30,https://patents.google.com/patent/US5267155A/en,https://patentimages.storage.googleapis.com/af/c3/eb/670cc22dd5fcc3/US5267155-drawings-page-2.png
US-2013111323-A1,Survey System ,PopSurvey LLC,"Siamak Taghaddos, Joshua G. Pigford",2011-10-31,2012-10-30,2013-05-02,,https://patents.google.com/patent/US20130111323A1/en,https://patentimages.storage.googleapis.com/c4/8a/c7/0e5945c4bb749e/US20130111323A1-20130502-D00000.png
US-6769607-B1,Point of sale and display adapter for electronic transaction device ,"Satyan G. Pitroda, Merul Patel","Satyan G. Pitroda, Merul Patel",1999-11-15,2000-06-06,2004-08-03,2004-08-03,https://patents.google.com/patent/US6769607B1/en,https://patentimages.storage.googleapis.com/3d/90/3e/e56cc189e37c1a/US06769607-20040803-D00000.png
US-5890177-A,Method and apparatus for consolidating edits made by multiple editors working on multiple document copies ,International Business Machines Corporation,"Paul B. Moody, David A. Shrum",1996-04-24,1996-04-24,1999-03-30,1999-03-30,https://patents.google.com/patent/US5890177A/en,https://patentimages.storage.googleapis.com/59/7d/fc/da56d0b4cf3d25/US5890177-drawings-page-2.png
US-4460120-A,"Narrow bodied, single- and twin-windowed portable laser scanning head for reading bar code symbols ","Symbol Technologies, Inc.","Howard M Shepard, Edward D. Barkan, Jerome Swartz",1982-01-25,1983-08-01,1984-07-17,1984-07-17,https://patents.google.com/patent/US4460120A/en,https://patentimages.storage.googleapis.com/10/ec/b4/89219fbfb0ca12/US4460120-drawings-page-2.png
US-7508324-B2,Finger activated reduced keyboard and a method for performing text input ,Daniel Suraqui,Daniel Suraqui,2004-08-06,2005-03-22,2009-03-24,2009-03-24,https://patents.google.com/patent/US7508324B2/en,https://patentimages.storage.googleapis.com/ec/cd/bd/55be8490e08cc9/US07508324-20090324-D00000.png
US-6212494-B1,"Method for extracting knowledge from online documentation and creating a glossary, index, help database or the like ","Apple Computer, Inc.",Branimir K. Boguraev,1994-09-28,1998-07-20,2001-04-03,2001-04-03,https://patents.google.com/patent/US6212494B1/en,https://patentimages.storage.googleapis.com/0b/b6/50/dfa28517f668f9/US6212494-drawings-page-2.png
US-5884246-A,System and method for transparent translation of electronically transmitted messages ,Transgate Intellectual Properties Ltd.,"Guillaume Boucher, Joel Gaillard, Charles Villeneuve",1996-12-04,1996-12-04,1999-03-16,1999-03-16,https://patents.google.com/patent/US5884246A/en,https://patentimages.storage.googleapis.com/e0/b8/b9/eb3b72a417f44c/US5884246-drawings-page-2.png
US-6230171-B1,Markup system for shared HTML documents ,International Business Machines Corporation,"Giovanni Pacifici, Alaa Youssef",1998-08-29,1998-08-29,2001-05-08,2001-05-08,https://patents.google.com/patent/US6230171B1/en,https://patentimages.storage.googleapis.com/98/03/ed/d00732d9b7e1df/US6230171-drawings-page-3.png
US-5932862-A,Optical reader having improved scanning-decoding features ,"Welch Allyn, Inc.","Robert M. Hussey, Andrew Longacre, Jr., Michael A. Ehrhart, Thomas J. Koziol",1994-03-04,1996-09-03,1999-08-03,1999-08-03,https://patents.google.com/patent/US5932862A/en,https://patentimages.storage.googleapis.com/3f/eb/ec/4bc988245442c6/US5932862-drawings-page-2.png
US-5933328-A,Compact mechanism for removable insertion of multiple integrated circuit cards into portable and other electronic devices ,Sandisk Corporation,"Robert F. Wallace, Eliyahou Harari",1998-07-28,1998-07-28,1999-08-03,1999-08-03,https://patents.google.com/patent/US5933328A/en,https://patentimages.storage.googleapis.com/73/75/66/30d3ff23a9259f/US5933328-drawings-page-2.png
US-7152045-B2,Tokenless identification system for authorization of electronic transactions and electronic transmissions ,Indivos Corporation,Ned Hoffman,1994-11-28,2002-09-10,2006-12-19,2006-12-19,https://patents.google.com/patent/US7152045B2/en,https://patentimages.storage.googleapis.com/20/12/16/1fc6638f362c17/US07152045-20061219-D00000.png
US-2004215750-A1,Configuration program for a security system ,Stilp Louis A.,louis Stilp,2003-04-28,2004-04-09,2004-10-28,,https://patents.google.com/patent/US20040215750A1/en,https://patentimages.storage.googleapis.com/07/54/1a/d1998dfd9134bd/US20040215750A1-20041028-D00000.png
US-6873256-B2,Intelligent building alarm ,Dorothy Lemelson,"Robert D. Pedersen, Jerome H. Lemelson",2002-06-21,2002-06-21,2005-03-29,2005-03-29,https://patents.google.com/patent/US6873256B2/en,https://patentimages.storage.googleapis.com/66/60/fa/8ed3389e5c9108/US06873256-20050329-D00000.png
US-4815029-A,In-line dynamic editor for mixed object documents ,International Business Machines Corp.,"Barbara A. Barker, Irene H. Hernandez, Beverly H. Machart",1985-09-23,1985-09-23,1989-03-21,1989-03-21,https://patents.google.com/patent/US4815029A/en,https://patentimages.storage.googleapis.com/ca/9a/ce/76721ddef8559b/US4815029-drawings-page-2.png
US-6931269-B2,Multi-domain motion estimation and plethysmographic recognition using fuzzy neural-nets ,"Datex-Ohmeda, Inc.",Alvin Mark Terry,2003-08-27,2004-08-27,2005-08-16,2005-08-16,https://patents.google.com/patent/US6931269B2/en,https://patentimages.storage.googleapis.com/5a/51/3a/9013a6df9e9db5/US06931269-20050816-D00000.png
US-2015310862-A1,Deep learning for semantic parsing including semantic utterance classification ,Microsoft Corporation,"Yann Nicolas Dauphin, Dilek Z. Hakkani-Tur, Gokhan Tur, Larry Paul Heck",2014-04-24,2014-04-24,2015-10-29,,https://patents.google.com/patent/US20150310862A1/en,https://patentimages.storage.googleapis.com/66/c8/05/912acb36ec7f7f/US20150310862A1-20151029-D00000.png
US-6346952-B1,Method and apparatus for summarizing previous threads in a communication-center chat session ,"Genesys Telecommunications Laboratories, Inc.",Yuri Shtivelman,1999-12-01,2000-04-18,2002-02-12,2002-02-12,https://patents.google.com/patent/US6346952B1/en,https://patentimages.storage.googleapis.com/34/5b/43/3701a5e7d12483/US06346952-20020212-D00000.png
US-5842194-A,Method of recognizing images of faces or general images using fuzzy combination of multiple resolutions ,"Mitsubishi Denki Kabushiki Kaisha, Real World Computing Partnership",Thomas D. Arbuckle,1995-07-28,1995-07-28,1998-11-24,1998-11-24,https://patents.google.com/patent/US5842194A/en,https://patentimages.storage.googleapis.com/f3/e8/b9/6c401bdefe4872/US5842194-drawings-page-3.png
US-10917797-B2,Method and system for detecting and resolving anomalies in a wireless network ,Spectrum Effect Inc.,"Rekha Menon, David James Ryan",2018-08-17,2018-08-17,2021-02-09,2021-02-09,https://patents.google.com/patent/US10917797B2/en,https://patentimages.storage.googleapis.com/49/00/9b/cf352586221e91/US10917797-20210209-D00000.png
US-5410646-A,"System and method for creating, processing, and storing forms electronically ","Park City Group, Inc.","Barrie R. Tondevold, Keith M. Vreeken",1991-01-31,1994-02-23,1995-04-25,1995-04-25,https://patents.google.com/patent/US5410646A/en,https://patentimages.storage.googleapis.com/eb/7d/ae/004c8ae602869c/US5410646-drawings-page-2.png
US-4837568-A,Remote access personnel identification and tracking system ,Snaper Alvin A,Alvin A. Snaper,1987-07-08,1987-07-08,1989-06-06,1989-06-06,https://patents.google.com/patent/US4837568A/en,https://patentimages.storage.googleapis.com/eb/5e/22/8a92afbd0d7b74/US4837568-drawings-page-2.png
US-5784102-A,Optical reader having improved interactive image sensing and control circuitry ,"Welch Allyn, Inc.","Rob Hussey, William H. Havens, Robert J. Wood, Sr.",1995-05-15,1997-02-27,1998-07-21,1998-07-21,https://patents.google.com/patent/US5784102A/en,https://patentimages.storage.googleapis.com/8e/28/6d/4578b171088f57/US5784102-drawings-page-2.png
US-5596992-A,Multivariate classification of infrared spectra of cell and tissue samples ,Sandia Corporation,"David M. Haaland, Howland D. T. Jones, Edward V. Thomas",1993-06-30,1993-06-30,1997-01-28,1997-01-28,https://patents.google.com/patent/US5596992A/en,https://patentimages.storage.googleapis.com/cc/b7/3b/0b9524e22c5f28/US5596992-drawings-page-3.png
US-6497368-B1,Portable data collection ,Intermec Ip Corp.,"Steven D. Friend, Kurt Kordes, Dennis Silva",1998-01-22,1999-01-19,2002-12-24,2002-12-24,https://patents.google.com/patent/US6497368B1/en,https://patentimages.storage.googleapis.com/ad/7e/98/aadb7c8acb6376/US6497368-drawings-page-2.png
